PHASE,K,n,seed,R,count
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,20,11
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,21,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,22,6
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,23,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,24,7
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,26,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,27,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,28,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,29,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,34,260828034,30,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,0,963
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,1,53095
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,2,28220
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,3,6611
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,4,6167
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,5,1166
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,6,1915
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,7,332
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,8,662
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,9,210
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,10,218
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,11,53
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,12,189
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,13,23
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,14,47
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,15,20
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,16,32
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,17,7
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,18,30
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,19,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,20,12
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,21,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,22,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,23,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,24,6
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,25,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,26,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,28,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,30,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,36,260828036,36,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,0,389
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,1,54023
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,2,28159
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,3,6478
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,4,6251
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,5,1081
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,6,1855
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,7,304
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,8,693
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,9,196
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,10,168
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,11,52
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,12,171
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,13,26
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,14,35
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,15,14
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,16,36
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,17,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,18,21
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,19,5
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,20,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,21,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,22,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,23,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,24,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,25,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,28,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,31,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,32,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,33,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,38,260828038,51,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,0,151
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,1,55020
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,2,28239
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,3,6199
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,4,6066
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,5,983
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,6,1696
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,7,279
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,8,643
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,9,173
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,10,163
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,11,36
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,12,176
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,13,19
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,14,37
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,15,19
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,16,36
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,17,7
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,18,27
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,19,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,20,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,21,5
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,22,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,24,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,25,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,26,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,4,40,260828040,27,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,0,91452
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,1,6407
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,2,1806
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,3,177
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,4,134
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,5,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,6,12
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,8,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,20,260828020,9,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,0,83905
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,1,11378
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,2,3750
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,3,447
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,4,404
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,5,30
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,6,65
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,7,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,8,11
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,9,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,10,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,22,260828022,11,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,0,74047
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,1,17220
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,2,6679
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,3,989
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,4,775
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,5,94
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,6,137
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,7,11
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,8,35
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,9,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,10,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,24,260828024,12,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,0,61584
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,1,24479
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,2,10147
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,3,1767
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,4,1439
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,5,175
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,6,264
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,7,29
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,8,77
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,9,11
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,10,13
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,11,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,12,5
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,13,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,14,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,15,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,16,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,26,260828026,18,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,0,49055
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,1,31003
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,2,14108
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,3,2540
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,4,2261
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,5,247
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,6,471
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,7,50
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,8,159
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,9,25
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,10,33
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,11,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,12,30
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,14,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,15,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,16,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,17,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,18,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,22,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,28,260828028,24,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,0,36823
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,1,37352
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,2,17803
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,3,3393
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,4,3030
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,5,411
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,6,721
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,7,80
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,8,224
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,9,50
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,10,40
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,11,7
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,12,44
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,13,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,14,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,16,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,17,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,18,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,19,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,20,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,21,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,30,260828030,36,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,0,26218
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,1,42475
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,2,20808
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,3,4261
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,4,3944
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,5,550
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,6,1039
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,7,126
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,8,308
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,9,80
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,10,70
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,11,13
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,12,70
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,13,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,14,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,15,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,16,12
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,17,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,18,5
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,32,260828032,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,0,17410
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,1,46799
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,2,23358
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,3,5038
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,4,4604
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,5,665
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,6,1193
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,7,151
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,8,405
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,9,95
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,10,101
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,11,13
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,12,85
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,13,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,14,23
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,15,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,16,20
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,17,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,18,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,19,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,20,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,21,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,22,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,24,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,26,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,28,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,34,260828034,30,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,0,11020
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,1,49918
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,2,25237
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,3,5500
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,4,4987
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,5,830
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,6,1414
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,7,190
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,8,450
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,9,130
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,10,113
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,11,23
