n,permutation,n_candidates,n_score_levels,n_automorphisms,candidates_available,level_index,primary_score,secondary_score,candidate_count,orbit_count,orbit_sizes
8,72065314,0,0,,0,,,,,,
8,72065341,0,0,,0,,,,,,
8,72065413,0,0,,0,,,,,,
8,72065431,0,0,,0,,,,,,
8,72103456,0,0,,0,,,,,,
8,72103465,0,0,,0,,,,,,
8,72103546,0,0,,0,,,,,,
8,72103564,0,0,,0,,,,,,
8,72103645,0,0,,0,,,,,,
8,72103654,0,0,,0,,,,,,
8,72104356,0,0,,0,,,,,,
8,72104365,0,0,,0,,,,,,
8,72104536,0,0,,0,,,,,,
8,72104563,0,0,,0,,,,,,
8,72104635,0,0,,0,,,,,,
8,72104653,0,0,,0,,,,,,
8,72105346,0,0,,0,,,,,,
8,72105364,0,0,,0,,,,,,
8,72105436,0,0,,0,,,,,,
8,72105463,0,0,,0,,,,,,
8,72105634,0,0,,0,,,,,,
8,72105643,0,0,,0,,,,,,
8,72106345,0,0,,0,,,,,,
8,72106354,0,0,,0,,,,,,
8,72106435,0,0,,0,,,,,,
8,72106453,0,0,,0,,,,,,
8,72106534,0,0,,0,,,,,,
8,72106543,0,0,,0,,,,,,
8,72130456,0,0,,0,,,,,,
8,72130465,0,0,,0,,,,,,
8,72130546,0,0,,0,,,,,,
8,72130564,0,0,,0,,,,,,
8,72130645,0,0,,0,,,,,,
8,72130654,0,0,,0,,,,,,
8,72134056,0,0,,0,,,,,,
8,72134065,0,0,,0,,,,,,
8,72134506,0,0,,0,,,,,,
8,72134560,0,0,,0,,,,,,
8,72134605,0,0,,0,,,,,,
8,72134650,0,0,,0,,,,,,
8,72135046,0,0,,0,,,,,,
8,72135064,0,0,,0,,,,,,
8,72135406,0,0,,0,,,,,,
8,72135460,0,0,,0,,,,,,
8,72135604,0,0,,0,,,,,,
8,72135640,0,0,,0,,,,,,
8,72136045,0,0,,0,,,,,,
8,72136054,0,0,,0,,,,,,
8,72136405,0,0,,0,,,,,,
8,72136450,0,0,,0,,,,,,
8,72136504,0,0,,0,,,,,,
8,72136540,0,0,,0,,,,,,
8,72140356,0,0,,0,,,,,,
8,72140365,0,0,,0,,,,,,
8,72140536,0,0,,0,,,,,,
8,72140563,0,0,,0,,,,,,
8,72140635,0,0,,0,,,,,,
8,72140653,0,0,,0,,,,,,
8,72143056,0,0,,0,,,,,,
8,72143065,0,0,,0,,,,,,
8,72143506,0,0,,0,,,,,,
8,72143560,0,0,,0,,,,,,
8,72143605,0,0,,0,,,,,,
8,72143650,0,0,,0,,,,,,
8,72145036,0,0,,0,,,,,,
8,72145063,0,0,,0,,,,,,
8,72145306,0,0,,0,,,,,,
8,72145360,0,0,,0,,,,,,
8,72145603,0,0,,0,,,,,,
8,72145630,0,0,,0,,,,,,
8,72146035,0,0,,0,,,,,,
8,72146053,0,0,,0,,,,,,
8,72146305,0,0,,0,,,,,,
8,72146350,0,0,,0,,,,,,
8,72146503,0,0,,0,,,,,,
8,72146530,0,0,,0,,,,,,
8,72150346,0,0,,0,,,,,,
8,72150364,0,0,,0,,,,,,
8,72150436,0,0,,0,,,,,,
8,72150463,0,0,,0,,,,,,
8,72150634,0,0,,0,,,,,,
8,72150643,0,0,,0,,,,,,
8,72153046,0,0,,0,,,,,,
8,72153064,0,0,,0,,,,,,
8,72153406,0,0,,0,,,,,,
8,72153460,0,0,,0,,,,,,
8,72153604,0,0,,0,,,,,,
8,72153640,0,0,,0,,,,,,
8,72154036,0,0,,0,,,,,,
8,72154063,0,0,,0,,,,,,
8,72154306,0,0,,0,,,,,,
8,72154360,0,0,,0,,,,,,
8,72154603,0,0,,0,,,,,,
8,72154630,0,0,,0,,,,,,
8,72156034,0,0,,0,,,,,,
8,72156043,0,0,,0,,,,,,
8,72156304,0,0,,0,,,,,,
8,72156340,0,0,,0,,,,,,
8,72156403,0,0,,0,,,,,,
8,72156430,0,0,,0,,,,,,
8,72160345,0,0,,0,,,,,,
8,72160354,0,0,,0,,,,,,
8,72160435,0,0,,0,,,,,,
8,72160453,0,0,,0,,,,,,
8,72160534,0,0,,0,,,,,,
8,72160543,0,0,,0,,,,,,
8,72163045,0,0,,0,,,,,,
8,72163054,0,0,,0,,,,,,
8,72163405,0,0,,0,,,,,,
8,72163450,0,0,,0,,,,,,
8,72163504,0,0,,0,,,,,,
8,72163540,0,0,,0,,,,,,
8,72164035,0,0,,0,,,,,,
8,72164053,0,0,,0,,,,,,
8,72164305,0,0,,0,,,,,,
8,72164350,0,0,,0,,,,,,
8,72164503,0,0,,0,,,,,,
8,72164530,0,0,,0,,,,,,
8,72165034,0,0,,0,,,,,,
8,72165043,0,0,,0,,,,,,
8,72165304,0,0,,0,,,,,,
8,72165340,0,0,,0,,,,,,
8,72165403,0,0,,0,,,,,,
8,72165430,0,0,,0,,,,,,
8,72301456,0,0,,0,,,,,,
8,72301465,0,0,,0,,,,,,
8,72301546,0,0,,0,,,,,,
8,72301564,0,0,,0,,,,,,
8,72301645,0,0,,0,,,,,,
8,72301654,0,0,,0,,,,,,
8,72304156,0,0,,0,,,,,,
8,72304165,0,0,,0,,,,,,
8,72304516,0,0,,0,,,,,,
8,72304561,0,0,,0,,,,,,
8,72304615,0,0,,0,,,,,,
8,72304651,0,0,,0,,,,,,
8,72305146,0,0,,0,,,,,,
8,72305164,0,0,,0,,,,,,
8,72305416,0,0,,0,,,,,,
8,72305461,0,0,,0,,,,,,
8,72305614,0,0,,0,,,,,,
8,72305641,0,0,,0,,,,,,
8,72306145,0,0,,0,,,,,,
8,72306154,0,0,,0,,,,,,
8,72306415,0,0,,0,,,,,,
8,72306451,0,0,,0,,,,,,
8,72306514,0,0,,0,,,,,,
8,72306541,0,0,,0,,,,,,
8,72310456,0,0,,0,,,,,,
8,72310465,0,0,,0,,,,,,
8,72310546,0,0,,0,,,,,,
8,72310564,0,0,,0,,,,,,
8,72310645,0,0,,0,,,,,,
8,72310654,0,0,,0,,,,,,
8,72314056,0,0,,0,,,,,,
8,72314065,0,0,,0,,,,,,
8,72314506,0,0,,0,,,,,,
8,72314560,0,0,,0,,,,,,
8,72314605,0,0,,0,,,,,,
8,72314650,0,0,,0,,,,,,
8,72315046,0,0,,0,,,,,,
8,72315064,0,0,,0,,,,,,
8,72315406,0,0,,0,,,,,,
8,72315460,0,0,,0,,,,,,
8,72315604,0,0,,0,,,,,,
8,72315640,0,0,,0,,,,,,
8,72316045,0,0,,0,,,,,,
8,72316054,0,0,,0,,,,,,
8,72316405,0,0,,0,,,,,,
8,72316450,0,0,,0,,,,,,
8,72316504,0,0,,0,,,,,,
8,72316540,0,0,,0,,,,,,
8,72340156,0,0,,0,,,,,,
8,72340165,0,0,,0,,,,,,
8,72340516,0,0,,0,,,,,,
8,72340561,0,0,,0,,,,,,
8,72340615,0,0,,0,,,,,,
8,72340651,0,0,,0,,,,,,
8,72341056,0,0,,0,,,,,,
8,72341065,0,0,,0,,,,,,
8,72341506,0,0,,0,,,,,,
8,72341560,0,0,,0,,,,,,
8,72341605,0,0,,0,,,,,,
8,72341650,0,0,,0,,,,,,
8,72345016,0,0,,0,,,,,,
8,72345061,0,0,,0,,,,,,
8,72345106,0,0,,0,,,,,,
8,72345160,0,0,,0,,,,,,
8,72345601,0,0,,0,,,,,,
8,72345610,0,0,,0,,,,,,
8,72346015,0,0,,0,,,,,,
8,72346051,0,0,,0,,,,,,
8,72346105,0,0,,0,,,,,,
8,72346150,0,0,,0,,,,,,
8,72346501,0,0,,0,,,,,,
8,72346510,0,0,,0,,,,,,
8,72350146,0,0,,0,,,,,,
8,72350164,0,0,,0,,,,,,
8,72350416,0,0,,0,,,,,,
8,72350461,0,0,,0,,,,,,
8,72350614,0,0,,0,,,,,,
8,72350641,0,0,,0,,,,,,
8,72351046,0,0,,0,,,,,,
8,72351064,0,0,,0,,,,,,
8,72351406,0,0,,0,,,,,,
8,72351460,0,0,,0,,,,,,
8,72351604,0,0,,0,,,,,,
8,72351640,0,0,,0,,,,,,
8,72354016,0,0,,0,,,,,,
8,72354061,0,0,,0,,,,,,
8,72354106,0,0,,0,,,,,,
8,72354160,0,0,,0,,,,,,
8,72354601,0,0,,0,,,,,,
8,72354610,0,0,,0,,,,,,
8,72356014,0,0,,0,,,,,,
8,72356041,0,0,,0,,,,,,
8,72356104,0,0,,0,,,,,,
8,72356140,0,0,,0,,,,,,
8,72356401,0,0,,0,,,,,,
8,72356410,0,0,,0,,,,,,
8,72360145,0,0,,0,,,,,,
8,72360154,0,0,,0,,,,,,
8,72360415,0,0,,0,,,,,,
8,72360451,0,0,,0,,,,,,
8,72360514,0,0,,0,,,,,,
8,72360541,0,0,,0,,,,,,
8,72361045,0,0,,0,,,,,,
8,72361054,0,0,,0,,,,,,
8,72361405,0,0,,0,,,,,,
8,72361450,0,0,,0,,,,,,
8,72361504,0,0,,0,,,,,,
8,72361540,0,0,,0,,,,,,
8,72364015,0,0,,0,,,,,,
8,72364051,0,0,,0,,,,,,
8,72364105,0,0,,0,,,,,,
8,72364150,0,0,,0,,,,,,
8,72364501,0,0,,0,,,,,,
8,72364510,0,0,,0,,,,,,
8,72365014,0,0,,0,,,,,,
8,72365041,0,0,,0,,,,,,
8,72365104,0,0,,0,,,,,,
8,72365140,0,0,,0,,,,,,
8,72365401,0,0,,0,,,,,,
8,72365410,0,0,,0,,,,,,
8,72401356,0,0,,0,,,,,,
8,72401365,0,0,,0,,,,,,
8,72401536,0,0,,0,,,,,,
8,72401563,0,0,,0,,,,,,
8,72401635,0,0,,0,,,,,,
8,72401653,0,0,,0,,,,,,
8,72403156,0,0,,0,,,,,,
8,72403165,0,0,,0,,,,,,
8,72403516,0,0,,0,,,,,,
8,72403561,0,0,,0,,,,,,
8,72403615,0,0,,0,,,,,,
8,72403651,0,0,,0,,,,,,
8,72405136,0,0,,0,,,,,,
8,72405163,0,0,,0,,,,,,
8,72405316,0,0,,0,,,,,,
8,72405361,0,0,,0,,,,,,
8,72405613,0,0,,0,,,,,,
8,72405631,0,0,,0,,,,,,
8,72406135,0,0,,0,,,,,,
8,72406153,0,0,,0,,,,,,
8,72406315,0,0,,0,,,,,,
8,72406351,0,0,,0,,,,,,
8,72406513,0,0,,0,,,,,,
8,72406531,0,0,,0,,,,,,
8,72410356,0,0,,0,,,,,,
8,72410365,0,0,,0,,,,,,
8,72410536,0,0,,0,,,,,,
8,72410563,0,0,,0,,,,,,
8,72410635,0,0,,0,,,,,,
8,72410653,0,0,,0,,,,,,
8,72413056,0,0,,0,,,,,,
8,72413065,0,0,,0,,,,,,
8,72413506,0,0,,0,,,,,,
8,72413560,0,0,,0,,,,,,
8,72413605,0,0,,0,,,,,,
8,72413650,0,0,,0,,,,,,
8,72415036,0,0,,0,,,,,,
8,72415063,0,0,,0,,,,,,
8,72415306,0,0,,0,,,,,,
8,72415360,0,0,,0,,,,,,
8,72415603,0,0,,0,,,,,,
8,72415630,0,0,,0,,,,,,
8,72416035,0,0,,0,,,,,,
8,72416053,0,0,,0,,,,,,
8,72416305,0,0,,0,,,,,,
8,72416350,0,0,,0,,,,,,
8,72416503,0,0,,0,,,,,,
8,72416530,0,0,,0,,,,,,
8,72430156,0,0,,0,,,,,,
8,72430165,0,0,,0,,,,,,
8,72430516,0,0,,0,,,,,,
8,72430561,0,0,,0,,,,,,
8,72430615,0,0,,0,,,,,,
8,72430651,0,0,,0,,,,,,
8,72431056,0,0,,0,,,,,,
8,72431065,0,0,,0,,,,,,
8,72431506,0,0,,0,,,,,,
8,72431560,0,0,,0,,,,,,
8,72431605,0,0,,0,,,,,,
8,72431650,0,0,,0,,,,,,
8,72435016,0,0,,0,,,,,,
8,72435061,0,0,,0,,,,,,
8,72435106,0,0,,0,,,,,,
8,72435160,0,0,,0,,,,,,
8,72435601,0,0,,0,,,,,,
8,72435610,0,0,,0,,,,,,
8,72436015,0,0,,0,,,,,,
8,72436051,0,0,,0,,,,,,
8,72436105,0,0,,0,,,,,,
8,72436150,0,0,,0,,,,,,
8,72436501,0,0,,0,,,,,,
8,72436510,0,0,,0,,,,,,
8,72450136,0,0,,0,,,,,,
8,72450163,0,0,,0,,,,,,
8,72450316,0,0,,0,,,,,,
8,72450361,0,0,,0,,,,,,
8,72450613,0,0,,0,,,,,,
8,72450631,0,0,,0,,,,,,
8,72451036,0,0,,0,,,,,,
8,72451063,0,0,,0,,,,,,
8,72451306,0,0,,0,,,,,,
8,72451360,0,0,,0,,,,,,
8,72451603,0,0,,0,,,,,,
8,72451630,0,0,,0,,,,,,
8,72453016,0,0,,0,,,,,,
8,72453061,0,0,,0,,,,,,
8,72453106,0,0,,0,,,,,,
8,72453160,0,0,,0,,,,,,
8,72453601,0,0,,0,,,,,,
8,72453610,0,0,,0,,,,,,
8,72456013,0,0,,0,,,,,,
8,72456031,0,0,,0,,,,,,
8,72456103,0,0,,0,,,,,,
8,72456130,0,0,,0,,,,,,
8,72456301,0,0,,0,,,,,,
8,72456310,0,0,,0,,,,,,
8,72460135,0,0,,0,,,,,,
8,72460153,0,0,,0,,,,,,
8,72460315,0,0,,0,,,,,,
8,72460351,0,0,,0,,,,,,
8,72460513,0,0,,0,,,,,,
8,72460531,0,0,,0,,,,,,
8,72461035,0,0,,0,,,,,,
8,72461053,0,0,,0,,,,,,
8,72461305,0,0,,0,,,,,,
8,72461350,0,0,,0,,,,,,
8,72461503,0,0,,0,,,,,,
8,72461530,0,0,,0,,,,,,
8,72463015,0,0,,0,,,,,,
8,72463051,0,0,,0,,,,,,
8,72463105,0,0,,0,,,,,,
8,72463150,0,0,,0,,,,,,
8,72463501,0,0,,0,,,,,,
8,72463510,0,0,,0,,,,,,
8,72465013,0,0,,0,,,,,,
8,72465031,0,0,,0,,,,,,
8,72465103,0,0,,0,,,,,,
8,72465130,0,0,,0,,,,,,
8,72465301,0,0,,0,,,,,,
8,72465310,0,0,,0,,,,,,
8,72501346,0,0,,0,,,,,,
8,72501364,0,0,,0,,,,,,
8,72501436,0,0,,0,,,,,,
8,72501463,0,0,,0,,,,,,
8,72501634,0,0,,0,,,,,,
8,72501643,0,0,,0,,,,,,
8,72503146,0,0,,0,,,,,,
8,72503164,0,0,,0,,,,,,
8,72503416,0,0,,0,,,,,,
8,72503461,0,0,,0,,,,,,
8,72503614,0,0,,0,,,,,,
8,72503641,0,0,,0,,,,,,
8,72504136,0,0,,0,,,,,,
8,72504163,0,0,,0,,,,,,
8,72504316,0,0,,0,,,,,,
8,72504361,0,0,,0,,,,,,
8,72504613,0,0,,0,,,,,,
8,72504631,0,0,,0,,,,,,
8,72506134,0,0,,0,,,,,,
8,72506143,0,0,,0,,,,,,
8,72506314,0,0,,0,,,,,,
8,72506341,0,0,,0,,,,,,
8,72506413,0,0,,0,,,,,,
8,72506431,0,0,,0,,,,,,
8,72510346,0,0,,0,,,,,,
8,72510364,0,0,,0,,,,,,
8,72510436,0,0,,0,,,,,,
8,72510463,0,0,,0,,,,,,
8,72510634,0,0,,0,,,,,,
8,72510643,0,0,,0,,,,,,
8,72513046,0,0,,0,,,,,,
8,72513064,0,0,,0,,,,,,
8,72513406,0,0,,0,,,,,,
8,72513460,0,0,,0,,,,,,
8,72513604,0,0,,0,,,,,,
8,72513640,0,0,,0,,,,,,
8,72514036,0,0,,0,,,,,,
8,72514063,0,0,,0,,,,,,
8,72514306,0,0,,0,,,,,,
8,72514360,0,0,,0,,,,,,
8,72514603,0,0,,0,,,,,,
8,72514630,0,0,,0,,,,,,
8,72516034,0,0,,0,,,,,,
8,72516043,0,0,,0,,,,,,
8,72516304,0,0,,0,,,,,,
8,72516340,0,0,,0,,,,,,
8,72516403,0,0,,0,,,,,,
8,72516430,0,0,,0,,,,,,
8,72530146,0,0,,0,,,,,,
8,72530164,0,0,,0,,,,,,
8,72530416,0,0,,0,,,,,,
8,72530461,0,0,,0,,,,,,
8,72530614,0,0,,0,,,,,,
8,72530641,0,0,,0,,,,,,
8,72531046,0,0,,0,,,,,,
8,72531064,0,0,,0,,,,,,
8,72531406,0,0,,0,,,,,,
8,72531460,0,0,,0,,,,,,
8,72531604,0,0,,0,,,,,,
8,72531640,0,0,,0,,,,,,
8,72534016,0,0,,0,,,,,,
8,72534061,0,0,,0,,,,,,
8,72534106,0,0,,0,,,,,,
8,72534160,0,0,,0,,,,,,
8,72534601,0,0,,0,,,,,,
8,72534610,0,0,,0,,,,,,
8,72536014,0,0,,0,,,,,,
8,72536041,0,0,,0,,,,,,
8,72536104,0,0,,0,,,,,,
8,72536140,0,0,,0,,,,,,
8,72536401,0,0,,0,,,,,,
8,72536410,0,0,,0,,,,,,
8,72540136,0,0,,0,,,,,,
8,72540163,0,0,,0,,,,,,
8,72540316,0,0,,0,,,,,,
8,72540361,0,0,,0,,,,,,
8,72540613,0,0,,0,,,,,,
8,72540631,0,0,,0,,,,,,
8,72541036,0,0,,0,,,,,,
8,72541063,0,0,,0,,,,,,
8,72541306,0,0,,0,,,,,,
8,72541360,0,0,,0,,,,,,
8,72541603,0,0,,0,,,,,,
8,72541630,0,0,,0,,,,,,
8,72543016,0,0,,0,,,,,,
8,72543061,0,0,,0,,,,,,
8,72543106,0,0,,0,,,,,,
8,72543160,0,0,,0,,,,,,
8,72543601,0,0,,0,,,,,,
8,72543610,0,0,,0,,,,,,
8,72546013,0,0,,0,,,,,,
8,72546031,0,0,,0,,,,,,
8,72546103,0,0,,0,,,,,,
8,72546130,0,0,,0,,,,,,
8,72546301,0,0,,0,,,,,,
8,72546310,0,0,,0,,,,,,
8,72560134,0,0,,0,,,,,,
8,72560143,0,0,,0,,,,,,
8,72560314,0,0,,0,,,,,,
8,72560341,0,0,,0,,,,,,
8,72560413,0,0,,0,,,,,,
8,72560431,0,0,,0,,,,,,
8,72561034,0,0,,0,,,,,,
8,72561043,0,0,,0,,,,,,
8,72561304,0,0,,0,,,,,,
8,72561340,0,0,,0,,,,,,
8,72561403,0,0,,0,,,,,,
8,72561430,0,0,,0,,,,,,
8,72563014,0,0,,0,,,,,,
8,72563041,0,0,,0,,,,,,
8,72563104,0,0,,0,,,,,,
8,72563140,0,0,,0,,,,,,
8,72563401,0,0,,0,,,,,,
8,72563410,0,0,,0,,,,,,
8,72564013,0,0,,0,,,,,,
8,72564031,0,0,,0,,,,,,
8,72564103,0,0,,0,,,,,,
8,72564130,0,0,,0,,,,,,
8,72564301,0,0,,0,,,,,,
8,72564310,0,0,,0,,,,,,
8,72601345,0,0,,0,,,,,,
8,72601354,0,0,,0,,,,,,
8,72601435,0,0,,0,,,,,,
8,72601453,0,0,,0,,,,,,
8,72601534,0,0,,0,,,,,,
8,72601543,0,0,,0,,,,,,
8,72603145,0,0,,0,,,,,,
8,72603154,0,0,,0,,,,,,
8,72603415,0,0,,0,,,,,,
8,72603451,0,0,,0,,,,,,
8,72603514,0,0,,0,,,,,,
8,72603541,0,0,,0,,,,,,
8,72604135,0,0,,0,,,,,,
8,72604153,0,0,,0,,,,,,
8,72604315,0,0,,0,,,,,,
8,72604351,0,0,,0,,,,,,
8,72604513,0,0,,0,,,,,,
8,72604531,0,0,,0,,,,,,
8,72605134,0,0,,0,,,,,,
8,72605143,0,0,,0,,,,,,
8,72605314,0,0,,0,,,,,,
8,72605341,0,0,,0,,,,,,
8,72605413,0,0,,0,,,,,,
8,72605431,0,0,,0,,,,,,
8,72610345,0,0,,0,,,,,,
8,72610354,0,0,,0,,,,,,
8,72610435,0,0,,0,,,,,,
8,72610453,0,0,,0,,,,,,
8,72610534,0,0,,0,,,,,,
8,72610543,0,0,,0,,,,,,
8,72613045,0,0,,0,,,,,,
8,72613054,0,0,,0,,,,,,
8,72613405,0,0,,0,,,,,,
8,72613450,0,0,,0,,,,,,
8,72613504,0,0,,0,,,,,,
8,72613540,0,0,,0,,,,,,
8,72614035,0,0,,0,,,,,,
8,72614053,0,0,,0,,,,,,
8,72614305,0,0,,0,,,,,,
8,72614350,0,0,,0,,,,,,
8,72614503,0,0,,0,,,,,,
8,72614530,0,0,,0,,,,,,
8,72615034,0,0,,0,,,,,,
8,72615043,0,0,,0,,,,,,
8,72615304,0,0,,0,,,,,,
8,72615340,0,0,,0,,,,,,
8,72615403,0,0,,0,,,,,,
8,72615430,0,0,,0,,,,,,
8,72630145,0,0,,0,,,,,,
8,72630154,0,0,,0,,,,,,
8,72630415,0,0,,0,,,,,,
8,72630451,0,0,,0,,,,,,
8,72630514,0,0,,0,,,,,,
8,72630541,0,0,,0,,,,,,
8,72631045,0,0,,0,,,,,,
8,72631054,0,0,,0,,,,,,
8,72631405,0,0,,0,,,,,,
8,72631450,0,0,,0,,,,,,
8,72631504,0,0,,0,,,,,,
8,72631540,0,0,,0,,,,,,
8,72634015,0,0,,0,,,,,,
8,72634051,0,0,,0,,,,,,
8,72634105,0,0,,0,,,,,,
8,72634150,0,0,,0,,,,,,
8,72634501,0,0,,0,,,,,,
8,72634510,0,0,,0,,,,,,
8,72635014,0,0,,0,,,,,,
8,72635041,0,0,,0,,,,,,
8,72635104,0,0,,0,,,,,,
8,72635140,0,0,,0,,,,,,
8,72635401,0,0,,0,,,,,,
8,72635410,0,0,,0,,,,,,
8,72640135,0,0,,0,,,,,,
8,72640153,0,0,,0,,,,,,
8,72640315,0,0,,0,,,,,,
8,72640351,0,0,,0,,,,,,
8,72640513,0,0,,0,,,,,,
8,72640531,0,0,,0,,,,,,
8,72641035,0,0,,0,,,,,,
8,72641053,0,0,,0,,,,,,
8,72641305,0,0,,0,,,,,,
8,72641350,0,0,,0,,,,,,
8,72641503,0,0,,0,,,,,,
8,72641530,0,0,,0,,,,,,
8,72643015,0,0,,0,,,,,,
8,72643051,0,0,,0,,,,,,
8,72643105,0,0,,0,,,,,,
8,72643150,0,0,,0,,,,,,
8,72643501,0,0,,0,,,,,,
8,72643510,0,0,,0,,,,,,
8,72645013,0,0,,0,,,,,,
8,72645031,0,0,,0,,,,,,
8,72645103,0,0,,0,,,,,,
8,72645130,0,0,,0,,,,,,
8,72645301,0,0,,0,,,,,,
8,72645310,0,0,,0,,,,,,
8,72650134,0,0,,0,,,,,,
8,72650143,0,0,,0,,,,,,
8,72650314,0,0,,0,,,,,,
8,72650341,0,0,,0,,,,,,
8,72650413,0,0,,0,,,,,,
8,72650431,0,0,,0,,,,,,
8,72651034,0,0,,0,,,,,,
8,72651043,0,0,,0,,,,,,
8,72651304,0,0,,0,,,,,,
8,72651340,0,0,,0,,,,,,
8,72651403,0,0,,0,,,,,,
8,72651430,0,0,,0,,,,,,
8,72653014,0,0,,0,,,,,,
8,72653041,0,0,,0,,,,,,
8,72653104,0,0,,0,,,,,,
8,72653140,0,0,,0,,,,,,
8,72653401,0,0,,0,,,,,,
8,72653410,0,0,,0,,,,,,
8,72654013,0,0,,0,,,,,,
8,72654031,0,0,,0,,,,,,
8,72654103,0,0,,0,,,,,,
8,72654130,0,0,,0,,,,,,
8,72654301,0,0,,0,,,,,,
8,72654310,0,0,,0,,,,,,
8,73012456,1,1,1,1,0,3,6,1,1,1
8,73012465,0,0,,0,,,,,,
8,73012546,0,0,,0,,,,,,
8,73012564,0,0,,0,,,,,,
8,73012645,0,0,,0,,,,,,
8,73012654,0,0,,0,,,,,,
8,73014256,0,0,,0,,,,,,
8,73014265,0,0,,0,,,,,,
8,73014526,0,0,,0,,,,,,
8,73014562,0,0,,0,,,,,,
8,73014625,0,0,,0,,,,,,
8,73014652,0,0,,0,,,,,,
8,73015246,0,0,,0,,,,,,
8,73015264,0,0,,0,,,,,,
8,73015426,0,0,,0,,,,,,
8,73015462,0,0,,0,,,,,,
8,73015624,0,0,,0,,,,,,
8,73015642,0,0,,0,,,,,,
8,73016245,0,0,,0,,,,,,
8,73016254,0,0,,0,,,,,,
8,73016425,0,0,,0,,,,,,
8,73016452,0,0,,0,,,,,,
8,73016524,0,0,,0,,,,,,
8,73016542,0,0,,0,,,,,,
8,73021456,0,0,,0,,,,,,
8,73021465,0,0,,0,,,,,,
8,73021546,0,0,,0,,,,,,
8,73021564,0,0,,0,,,,,,
8,73021645,0,0,,0,,,,,,
8,73021654,0,0,,0,,,,,,
8,73024156,0,0,,0,,,,,,
8,73024165,0,0,,0,,,,,,
8,73024516,0,0,,0,,,,,,
8,73024561,0,0,,0,,,,,,
8,73024615,0,0,,0,,,,,,
8,73024651,0,0,,0,,,,,,
8,73025146,0,0,,0,,,,,,
8,73025164,0,0,,0,,,,,,
8,73025416,0,0,,0,,,,,,
8,73025461,0,0,,0,,,,,,
8,73025614,0,0,,0,,,,,,
8,73025641,0,0,,0,,,,,,
8,73026145,0,0,,0,,,,,,
8,73026154,0,0,,0,,,,,,
8,73026415,0,0,,0,,,,,,
8,73026451,0,0,,0,,,,,,
8,73026514,0,0,,0,,,,,,
8,73026541,0,0,,0,,,,,,
8,73041256,0,0,,0,,,,,,
8,73041265,0,0,,0,,,,,,
8,73041526,0,0,,0,,,,,,
8,73041562,0,0,,0,,,,,,
8,73041625,0,0,,0,,,,,,
8,73041652,0,0,,0,,,,,,
8,73042156,0,0,,0,,,,,,
8,73042165,0,0,,0,,,,,,
8,73042516,0,0,,0,,,,,,
8,73042561,0,0,,0,,,,,,
8,73042615,0,0,,0,,,,,,
8,73042651,0,0,,0,,,,,,
8,73045126,0,0,,0,,,,,,
8,73045162,0,0,,0,,,,,,
8,73045216,0,0,,0,,,,,,
8,73045261,0,0,,0,,,,,,
8,73045612,0,0,,0,,,,,,
8,73045621,0,0,,0,,,,,,
8,73046125,0,0,,0,,,,,,
8,73046152,0,0,,0,,,,,,
8,73046215,0,0,,0,,,,,,
8,73046251,0,0,,0,,,,,,
8,73046512,0,0,,0,,,,,,
8,73046521,0,0,,0,,,,,,
8,73051246,0,0,,0,,,,,,
8,73051264,0,0,,0,,,,,,
8,73051426,0,0,,0,,,,,,
8,73051462,0,0,,0,,,,,,
8,73051624,0,0,,0,,,,,,
8,73051642,0,0,,0,,,,,,
8,73052146,0,0,,0,,,,,,
8,73052164,0,0,,0,,,,,,
8,73052416,0,0,,0,,,,,,
8,73052461,0,0,,0,,,,,,
8,73052614,0,0,,0,,,,,,
8,73052641,0,0,,0,,,,,,
8,73054126,0,0,,0,,,,,,
8,73054162,0,0,,0,,,,,,
8,73054216,0,0,,0,,,,,,
8,73054261,0,0,,0,,,,,,
8,73054612,0,0,,0,,,,,,
8,73054621,0,0,,0,,,,,,
8,73056124,0,0,,0,,,,,,
8,73056142,0,0,,0,,,,,,
8,73056214,0,0,,0,,,,,,
8,73056241,0,0,,0,,,,,,
8,73056412,0,0,,0,,,,,,
8,73056421,0,0,,0,,,,,,
8,73061245,0,0,,0,,,,,,
8,73061254,0,0,,0,,,,,,
8,73061425,0,0,,0,,,,,,
8,73061452,0,0,,0,,,,,,
8,73061524,0,0,,0,,,,,,
8,73061542,0,0,,0,,,,,,
8,73062145,0,0,,0,,,,,,
8,73062154,0,0,,0,,,,,,
8,73062415,0,0,,0,,,,,,
8,73062451,0,0,,0,,,,,,
8,73062514,0,0,,0,,,,,,
8,73062541,0,0,,0,,,,,,
8,73064125,0,0,,0,,,,,,
8,73064152,0,0,,0,,,,,,
8,73064215,0,0,,0,,,,,,
8,73064251,0,0,,0,,,,,,
8,73064512,0,0,,0,,,,,,
8,73064521,0,0,,0,,,,,,
8,73065124,0,0,,0,,,,,,
8,73065142,0,0,,0,,,,,,
8,73065214,0,0,,0,,,,,,
8,73065241,0,0,,0,,,,,,
8,73065412,0,0,,0,,,,,,
8,73065421,0,0,,0,,,,,,
8,73102456,0,0,,0,,,,,,
8,73102465,0,0,,0,,,,,,
8,73102546,0,0,,0,,,,,,
8,73102564,0,0,,0,,,,,,
8,73102645,0,0,,0,,,,,,
8,73102654,0,0,,0,,,,,,
8,73104256,0,0,,0,,,,,,
8,73104265,0,0,,0,,,,,,
