seed,intensity,K,start_id,depth_k,lineage_id,survivor_rank_at_depth,path_p,path_q,p_last,q_last,r_p_last,r_q_last,d_p_over_ell,d_q_over_ell,d_mid_over_ell,straddles_horizon,regscore,is_top1,is_minbeam_at_k
1000003,14400.0,8,13,10,9,0,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107]","[8877,10282,1451,652,10301,12667,2065,2687,1107,3598]",1107,3598,0.5614119119117533,0.5363310520144223,2.74642419325819,1.6247740399665798,2.1855991166123823,0,-8.0,1,0
1000003,14400.0,8,13,10,35,1,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107]","[8877,10282,1451,652,10301,12667,2065,2687,1107,7277]",1107,7277,0.5614119119117533,0.5400761208590368,2.74642419325819,1.79225861030607,2.26934140178213,0,-8.0,0,0
1000003,14400.0,8,13,10,26,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574]",13974,6574,0.6163385351940618,0.6388011284835116,5.202817461933477,6.207375172856283,5.705096317394879,0,-8.0,0,0
1000003,14400.0,8,13,10,36,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974]","[8877,10282,1451,652,10301,12667,2065,7395,13974,14040]",13974,14040,0.6163385351940618,0.682317137543913,5.202817461933477,8.153470260227369,6.678143861080423,0,-8.0,0,0
1000003,14400.0,8,13,10,32,4,"[1146,6023,10282,1451,652,10301,13717,13219,1559,11815]","[8877,10282,1451,652,10301,13717,13219,1559,11815,6944]",11815,6944,0.5494091858038983,0.5164810859517824,2.209645963408684,0.7370565706240471,1.473351267016363,0,-8.0,0,0
1000003,14400.0,8,13,10,37,5,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107]","[8877,10282,1451,652,10301,12667,2065,2687,1107,9290]",1107,9290,0.5614119119117533,0.4682276160767762,2.74642419325819,1.420904205190997,0.6627599940335964,1,-9.0,0,1
1000003,14400.0,8,13,10,23,6,"[1146,6023,10282,1451,652,10301,13717,13219,1559,7048]","[8877,10282,1451,652,10301,13717,13219,1559,7048,3919]",7048,3919,0.5564904966626676,0.5510923598631103,2.5263318124089946,2.2849197956959313,2.405625804052463,0,-9.0,0,0
1000003,14400.0,8,13,10,38,7,"[1146,6023,10282,1451,652,10301,13717,13219,1559,7048]","[8877,10282,1451,652,10301,13717,13219,1559,7048,12681]",7048,12681,0.5564904966626676,0.5395547494459024,2.5263318124089946,1.7689421718801992,2.1476369921445997,0,-9.0,0,0
1000003,14400.0,8,13,11,26,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084]",6574,1084,0.6388011284835116,0.6477996415912922,6.207375172856283,6.609800912964692,6.40858804291049,0,-9.0,1,0
1000003,14400.0,8,13,11,39,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,3176]",6574,3176,0.6388011284835116,0.678819666539123,6.207375172856283,7.9970586019064696,7.1022168873813785,0,-9.0,0,0
1000003,14400.0,8,13,11,9,2,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107,3598]","[8877,10282,1451,652,10301,12667,2065,2687,1107,3598,9770]",3598,9770,0.5363310520144223,0.518580308607768,1.6247740399665798,0.8309366617978766,1.2278553508822307,0,-10.0,0,1
1000003,14400.0,8,13,11,40,3,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107,7277]","[8877,10282,1451,652,10301,12667,2065,2687,1107,3598,9770]",7277,9770,0.5400761208590368,0.518580308607768,1.79225861030607,0.8309366617978766,1.3115976360519734,0,-10.0,0,0
1000003,14400.0,8,13,11,41,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,426]",6574,426,0.6388011284835116,0.8384519034343119,6.207375172856283,15.136029263866318,10.6717022183613,0,-10.0,0,0
1000003,14400.0,8,13,11,42,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,9199]",6574,9199,0.6388011284835116,0.7085753550640496,6.207375172856283,9.327773447087397,7.767574309971842,0,-10.0,0,0
1000003,14400.0,8,13,11,43,6,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,14040]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,426]",14040,426,0.682317137543913,0.8384519034343119,8.153470260227369,15.136029263866318,11.644749762046843,0,-10.0,0,0
1000003,14400.0,8,13,11,44,7,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,14040]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,9199]",14040,9199,0.682317137543913,0.7085753550640496,8.153470260227369,9.327773447087397,8.74062185365738,0,-10.0,0,0
1000003,14400.0,8,13,12,26,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259]",1084,1259,0.6477996415912922,0.6509350865464149,6.609800912964692,6.750022274151951,6.679911593558321,0,-10.0,1,0
1000003,14400.0,8,13,12,45,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1715]",1084,1715,0.6477996415912922,0.6714154229591057,6.609800912964692,7.665930762568771,7.137865837766731,0,-10.0,0,0
1000003,14400.0,8,13,12,46,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,3512]",1084,3512,0.6477996415912922,0.6613154814638789,6.609800912964692,7.2142476475268085,6.9120242802457525,0,-10.0,0,0
1000003,14400.0,8,13,12,47,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,5213]",1084,5213,0.6477996415912922,0.6687108472281968,6.609800912964692,7.544978458876603,7.077389685920645,0,-10.0,0,0
1000003,14400.0,8,13,12,9,4,"[1146,6023,10282,1451,652,10301,12667,2065,2687,1107,3598,9770]","[8877,10282,1451,652,10301,12667,2065,2687,1107,3598,9770,7486]",9770,7486,0.518580308607768,0.47864646179482573,0.8309366617978766,0.9549592597381704,0.06201129897014691,1,-13.0,0,1
1000003,14400.0,8,13,12,42,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,9199]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,9199,10631]",9199,10631,0.7085753550640496,0.7252914370650065,9.327773447087397,10.075339360519406,9.701556403803403,0,-13.0,0,0
1000003,14400.0,8,13,13,26,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579]",1259,8579,0.6509350865464149,0.6525434186689459,6.750022274151951,6.821949073279472,6.785985673715712,0,-11.0,1,0
1000003,14400.0,8,13,13,48,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,12568]",1259,12568,0.6509350865464149,0.6454201390902843,6.750022274151951,6.503386326067002,6.626704300109479,0,-11.0,0,1
1000003,14400.0,8,13,13,42,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,9199,10631]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,9199,10631,7622]",10631,7622,0.7252914370650065,0.8908900665114674,10.075339360519406,17.481135208981105,13.778237284750254,0,-16.0,0,0
1000003,14400.0,8,13,14,26,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]",8579,12626,0.6525434186689459,0.652314070034794,6.821949073279472,6.811692290549264,6.816820681914366,0,-13.0,1,0
1000003,14400.0,8,13,14,49,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,12568]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]",12568,12626,0.6454201390902843,0.652314070034794,6.503386326067002,6.811692290549264,6.657539308308133,0,-13.0,0,1
1000003,14400.0,8,13,15,26,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362]",12626,5362,0.652314070034794,0.637453555250588,6.811692290549264,6.147109865786758,6.479401078168011,0,-16.0,1,1
1000003,14400.0,8,13,15,50,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,6757]",12626,6757,0.652314070034794,0.6709888414855741,6.811692290549264,7.646853459113598,7.2292728748314286,0,-16.0,0,0
1000003,14400.0,8,13,15,51,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093]",12626,9093,0.652314070034794,0.6578765833412221,6.811692290549264,7.060455448127671,6.936073869338467,0,-16.0,0,0
1000003,14400.0,8,13,15,52,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,12159]",12626,12159,0.652314070034794,0.6478285997039962,6.811692290549264,6.611095959134816,6.711394124842042,0,-16.0,0,0
1000003,14400.0,8,13,16,51,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958]",9093,2958,0.6578765833412221,0.6549339371661211,7.060455448127671,6.92885631050256,6.994655879315116,0,-18.0,1,0
1000003,14400.0,8,13,16,53,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110]",9093,7110,0.6578765833412221,0.6663474436408063,7.060455448127671,7.439283837283162,7.249869642705416,0,-18.0,0,0
1000003,14400.0,8,13,16,26,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842]",5362,10842,0.637453555250588,0.6356968695312901,6.147109865786758,6.068548492117695,6.107829178952226,0,-19.0,0,1
1000003,14400.0,8,13,16,54,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,12159]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842]",12159,10842,0.6478285997039962,0.6356968695312901,6.611095959134816,6.068548492117695,6.339822225626253,0,-19.0,0,0
1000003,14400.0,8,13,17,51,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8801]",2958,8801,0.6549339371661211,0.6576519020053742,6.92885631050256,7.050407393323041,6.9896318519128,0,-19.0,1,0
1000003,14400.0,8,13,17,55,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575]",2958,8575,0.6549339371661211,0.6512202324176225,6.92885631050256,6.762774385182426,6.845815347842495,0,-20.0,0,0
1000003,14400.0,8,13,17,53,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,2009]",7110,2009,0.6663474436408063,0.706221470363711,7.439283837283162,9.22250452306432,8.330894180173738,0,-20.0,0,0
1000003,14400.0,8,13,17,56,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861]",7110,6861,0.6663474436408063,0.6953818361125116,7.439283837283162,8.737741342325982,8.08851258980457,0,-20.0,0,0
1000003,14400.0,8,13,17,57,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019]",7110,10019,0.6663474436408063,0.6647405864789182,7.439283837283162,7.367423000400876,7.403353418842019,0,-20.0,0,0
1000003,14400.0,8,13,17,26,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349]",10842,6349,0.6356968695312901,0.6342812515144932,6.068548492117695,6.005240129803068,6.036894310960379,0,-22.0,0,1
1000003,14400.0,8,13,18,55,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090]",8575,3090,0.6512202324176225,0.6424526125946532,6.762774385182426,6.370674506681747,6.566724445932084,0,-22.0,1,0
1000003,14400.0,8,13,18,56,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861,6221]",6861,6221,0.6953818361125116,0.7014868086054542,8.737741342325982,9.010764012225705,8.874252677275841,0,-22.0,0,0
1000003,14400.0,8,13,18,58,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861,9378]",6861,9378,0.6953818361125116,0.6956658159346492,8.737741342325982,8.750441306056741,8.74409132419136,0,-23.0,0,0
1000003,14400.0,8,13,18,59,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861,9378]",10019,9378,0.6647405864789182,0.6956658159346492,7.367423000400876,8.750441306056741,8.05893215322881,0,-23.0,0,0
1000003,14400.0,8,13,18,57,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973]",10019,10973,0.6647405864789182,0.6808746710432281,7.367423000400876,8.088961197211416,7.728192098806146,0,-23.0,0,0
1000003,14400.0,8,13,18,26,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486]",6349,10486,0.6342812515144932,0.6272732609645435,6.005240129803068,5.691833264695794,5.8485366972494335,0,-24.0,0,1
1000003,14400.0,8,13,18,60,6,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,5742]",6349,5742,0.6342812515144932,0.6466285825811259,6.005240129803068,6.557429561916781,6.2813348458599245,0,-25.0,0,0
1000003,14400.0,8,13,18,61,7,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,8925]",6349,8925,0.6342812515144932,0.6341713307435622,6.005240129803068,6.000324323484252,6.00278222664366,0,-25.0,0,0
1000003,14400.0,8,13,19,55,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925]",3090,8925,0.6424526125946532,0.6341713307435622,6.370674506681747,6.000324323484252,6.1854994150829965,0,-23.0,1,0
1000003,14400.0,8,13,19,62,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,5742]",3090,5742,0.6424526125946532,0.6466285825811259,6.370674506681747,6.557429561916781,6.464052034299262,0,-24.0,0,0
1000003,14400.0,8,13,19,63,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,10713]",3090,10713,0.6424526125946532,0.6366066753300144,6.370674506681747,6.109236244363112,6.23995537552243,0,-24.0,0,0
1000003,14400.0,8,13,19,57,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807]",10973,6807,0.6808746710432281,0.6888734062940625,8.088961197211416,8.446675512309206,8.26781835476031,0,-25.0,0,0
1000003,14400.0,8,13,19,26,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1644]",10486,1644,0.6272732609645435,0.6251139913345071,5.691833264695794,5.595267791205549,5.643550527950674,0,-25.0,0,0
1000003,14400.0,8,13,19,64,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709]",10486,1709,0.6272732609645435,0.617735071181992,5.691833264695794,5.265272449974213,5.4785528573350035,0,-25.0,0,1
1000003,14400.0,8,13,19,58,6,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861,9378]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,6861,9378,4163]",9378,4163,0.6956658159346492,0.6960587133410022,8.750441306056741,8.768012212232517,8.759226759144626,0,-26.0,0,0
1000003,14400.0,8,13,19,60,7,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,5742]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,5742,6019]",5742,6019,0.6466285825811259,0.6495487561864323,6.557429561916781,6.688023695668095,6.622726628792438,0,-28.0,0,0
1000003,14400.0,8,13,20,55,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306]",8925,1306,0.6341713307435622,0.5558139085868915,6.000324323484252,2.4960738738049724,4.248199098644612,0,-24.0,1,1
1000003,14400.0,8,13,20,65,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115]",8925,8115,0.6341713307435622,0.6348156464011376,6.000324323484252,6.0291389956703725,6.0147316595773095,0,-24.0,0,0
1000003,14400.0,8,13,20,66,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,13052]",8925,13052,0.6341713307435622,0.5909193732059286,6.000324323484252,4.066037979202585,5.033181151343421,0,-24.0,0,0
1000003,14400.0,8,13,20,57,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807,9740]",6807,9740,0.6888734062940625,0.6884528000100427,8.446675512309206,8.427865427452572,8.437270469880888,0,-26.0,0,0
1000003,14400.0,8,13,20,64,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,937]",1709,937,0.617735071181992,0.6074701307684411,5.265272449974213,4.806210358980522,5.035741404477367,0,-26.0,0,0
1000003,14400.0,8,13,20,67,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,9998]",1709,9998,0.617735071181992,0.6026607276241143,5.265272449974213,4.591127311742199,4.928199880858206,0,-26.0,0,0
1000003,14400.0,8,13,20,68,6,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515]",1709,11515,0.617735071181992,0.5813801247681667,5.265272449974213,3.639429819980701,4.452351134977457,0,-26.0,0,0
1000003,14400.0,8,13,20,62,7,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,5742]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,5742,6019]",5742,6019,0.6466285825811259,0.6495487561864323,6.557429561916781,6.688023695668095,6.622726628792438,0,-27.0,0,0
1000003,14400.0,8,13,21,55,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306,5452]",1306,5452,0.5558139085868915,0.5528484632382126,2.4960738738049724,2.3634551261408396,2.4297644999729062,0,-25.0,1,0
1000003,14400.0,8,13,21,69,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306,6053]",1306,6053,0.5558139085868915,0.4353656999549557,2.4960738738049724,2.8905337715767345,0.19722994888588224,1,-25.0,0,1
1000003,14400.0,8,13,21,65,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115,6759]",8115,6759,0.6348156464011376,0.609697420849456,6.0291389956703725,4.905817799515726,5.467478397593047,0,-26.0,0,0
1000003,14400.0,8,13,21,70,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115,11516]",8115,11516,0.6348156464011376,0.5958217190356607,6.0291389956703725,4.285277549692459,5.157208272681416,0,-26.0,0,0
1000003,14400.0,8,13,21,68,4,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,2833]",11515,2833,0.5813801247681667,0.5587880306774963,3.639429819980701,2.6290806571644936,3.1342552385726,0,-27.0,0,0
1000003,14400.0,8,13,21,71,5,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,10114]",11515,10114,0.5813801247681667,0.560095783459614,3.639429819980701,2.6875651395360864,3.163497479758396,0,-27.0,0,0
1000003,14400.0,8,13,21,57,6,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807,9740]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807,9740,11605]",9740,11605,0.6884528000100427,0.7152363535650179,8.427865427452572,9.625662356011185,9.026763891731878,0,-28.0,0,0
1000003,14400.0,8,13,21,72,7,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807,9740]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,7110,10019,10973,6807,9740,12213]",9740,12213,0.6884528000100427,0.6941117942737535,8.427865427452572,8.680943344611343,8.55440438603196,0,-28.0,0,0
1000003,14400.0,8,13,22,55,0,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306,5452]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,1306,5452,13238]",5452,13238,0.5528484632382126,0.5231591817292209,2.3634551261408396,1.0357100929961827,1.6995826095685087,0,-27.0,1,1
1000003,14400.0,8,13,22,70,1,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115,11516]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,9093,2958,8575,3090,8925,8115,11516,2020]",11516,2020,0.5958217190356607,0.5950898580515247,4.285277549692459,4.252547731480298,4.268912640586379,0,-28.0,0,0
1000003,14400.0,8,13,22,68,2,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,2833]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,2833,11147]",2833,11147,0.5587880306774963,0.5435288206637017,2.6290806571644936,1.946668039688689,2.2878743484265938,0,-28.0,0,0
1000003,14400.0,8,13,22,73,3,"[1146,6023,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,2833]","[8877,10282,1451,652,10301,12667,2065,7395,13974,6574,1084,1259,8579,12626,5362,10842,6349,10486,1709,11515,2833,2319]",2833,2319,0.5587880306774963,0.5532043846331436,2.6290806571644936,2.3793724148150854,2.504226535989792,0,-29.0,0,0
