seed,intensity,K,start_id,depth_k,slice_status,n_survivors,n_endpoint_identities,top1_endpoint_pair,top1_endpoint_count,top1_endpoint_mass_fraction,top3_endpoint_count,top3_endpoint_mass_fraction,endpoint_entropy_nats,effective_endpoint_count,turnover_from_previous_depth
1000030,4800.0,8,7,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,7,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,1,EVALUABLE,1,1,"[141,697]",1,1.0,1,1.0,0.0,1.0,NA
1000030,4800.0,8,8,2,EVALUABLE,8,8,"[697,14]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000030,4800.0,8,8,3,EVALUABLE,8,8,"[14,63]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000030,4800.0,8,8,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000030,4800.0,8,8,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,8,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,1,EVALUABLE,1,1,"[141,1054]",1,1.0,1,1.0,0.0,1.0,NA
1000030,4800.0,8,9,2,EVALUABLE,7,7,"[1054,362]",1,0.14285714285714285,3,0.42857142857142855,1.9459101490553132,6.999999999999999,1.0
1000030,4800.0,8,9,3,EVALUABLE,8,8,"[362,140]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000030,4800.0,8,9,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000030,4800.0,8,9,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000030,4800.0,8,9,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
